source_type	source_path	keyword	match_text	context
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	Friday: Peck them feigns and they like [9556:00] a good end they made their. Big floods big in the head yet. [9681:50] Ruby Friday: And looking winded. Coming out. For their grave but it came [9801:10] Ruby Friday: by a minor war do not have a down. Day to Day very thing none o. [
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	t in my day. I never would never say no you've been hearing that pain and [9995:10] there's not only one thing that saved him. I'm not looking out of my life [10109:10] Ruby Friday: yet from citroën day to this if there's [10154:10] a would do you don't worry. I will be. His good
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	ted the ‘Bama’ (Aboriginal people) – laws, restrictions, food, money. She mentions story places and the taboos associated with them and ‘talking language’ with the Hershbergers at Jajikal. --- [144:10] Ruby Friday: We went up to Thompson. When we was there now. We were there stayin
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	313:20] no not last week [7437:20] He was at that meeting the land meeting and then..The land Claim? The Land claim. You remember he was talking? Yep [7538:30] Camilla Darling: A couple of weeks ago. [7560:00] Hmhm. And my cousin was talking about this uh. One of the [7672:30] Ruby F
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	im? The Land claim. You remember he was talking? Yep [7538:30] Camilla Darling: A couple of weeks ago. [7560:00] Hmhm. And my cousin was talking about this uh. One of the [7672:30] Ruby Friday: Gibson's - Archie - he told me and I said to him 'How they [7789:50] done that?' And he sa
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	n't got beer here.' 'Not even yours'. You didn't send it with us because I went down [13672:00] and come home with nothing. We went down looking for Cedric and Horace. We didn't [13802:40] and he said 'No you don't have to growl' This was a bit early 8 o'clock and he said 'you [13909
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	[15307:40] Nothing doing. No more. Problem is they just want to stay home and drink. Mm. [15425:50] Ruby Friday: Spend our time on the drinking, gambling, smoking, marijuana [15637:30] Yeah I can understand that. (...)..well he said 'You win'. Yeah. 'whatever. You [15773:40] Ruby Fr
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	King	king	doing. No more. Problem is they just want to stay home and drink. Mm. [15425:50] Ruby Friday: Spend our time on the drinking, gambling, smoking, marijuana [15637:30] Yeah I can understand that. (...)..well he said 'You win'. Yeah. 'whatever. You [15773:40] Ruby Friday: it's you' and
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	# Interview with Ruby Friday, 9 Jun 1995 [Part 1] Ruby Friday was born in Rossville and because she was what was described as a 'half-caste', her mother used to hide h
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	# Interview with Ruby Friday, 9 Jun 1995 [Part 1] Ruby Friday was born in Rossville and because she was what was described as a 'half-caste', her mother used to hide her from the authorities, so took h
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	ciated with them and ‘talking language’ with the Hershbergers at Jajikal. --- [136:10] Camilla Darling: Camilla Dowling interviewing Ruby Friday at Wujal Wujal on the 9th of June [218:10] Camilla Darling: 1995. Ruby, could you tell me your full name? [369:50] [Ruby] Marriage or singl
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	d you tell me your full name? [369:50] [Ruby] Marriage or single? [Camilla] Uh both. [Ruby] Course Ruby Stumpy, [501:00] single, and Ruby Friday marriage. [Camilla] Yep. [614:00] And your parents' names? [cough] [Ruby] Mum, mum Dinah [733:30] Ruby Friday: Stumpy [743:00] [Camilla] An
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	py, [501:00] single, and Ruby Friday marriage. [Camilla] Yep. [614:00] And your parents' names? [cough] [Ruby] Mum, mum Dinah [733:30] Ruby Friday: Stumpy [743:00] [Camilla] And your father? [Ruby] Oh Stumpy. [859:50] [Camilla] Jack? [Ruby] No. [Camilla] No? Just Stumpy. [Ruby] When
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	illa] And your father? [Ruby] Oh Stumpy. [859:50] [Camilla] Jack? [Ruby] No. [Camilla] No? Just Stumpy. [Ruby] When he died [970:30] Ruby Friday: Mum went and lived, living with Jack. Jack (unclear) [1088:50] took me too. [Camilla] Jack? [Ruby] Jack [Yandroo], Jack [Yanbow]. [Camilla
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	nbow]. [Camilla] Was that [Yinabudgy]? [1210:40] Oh, no, that's your grandmother, wasn't it? Who was - [Ruby] Granny, yeah - [1253:00] Ruby Friday: [Camilla] Mm. [Ruby] Grandfather. [?] Jackie [Ball?] and them, older son. [1411:30] Ruby Friday: From my youngest brother, Brad, they all,
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	was - [Ruby] Granny, yeah - [1253:00] Ruby Friday: [Camilla] Mm. [Ruby] Grandfather. [?] Jackie [Ball?] and them, older son. [1411:30] Ruby Friday: From my youngest brother, Brad, they all, [?] Uncle had married [1550:30] Ruby Friday: when my Dad died, got buried Cooktown. She come dow
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	] Jackie [Ball?] and them, older son. [1411:30] Ruby Friday: From my youngest brother, Brad, they all, [?] Uncle had married [1550:30] Ruby Friday: when my Dad died, got buried Cooktown. She come down here for a holiday. [1677:50] [?] [Camilla] No? [Ruby] And she died here. [Camilla] Y
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	oktown. [1788:50] In the old cemetery, old cemetery. [Camilla] Aha. [Ruby] Near the - this is the main cemetery and it's the [1903:30] Ruby Friday: bit up on its own. [Camilla] Right. [Ruby] And Mum married twice. [2018:50] [Camilla] Right, yeah, but your real father was not Stumpy, wa
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	wy. [Camilla] Snowy. [2260:10] [Camilla] He lived in Cooktown? [Ruby] No, no, he went back he went back to their place then. [2405:50] Ruby Friday: That be wrong. West [2555:40] America or something? Why that is? [Camilla] Oh I thought Roy said that he was living in Cooktown? [Ruby] No
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	by] Yeah that is old Georgie Darky she died.. he died [2748:00] [Camilla[ Ah huh. [Ruby] Before he died, we went to see him. [2872:40] Ruby Friday: 'You come back a bit later.' [2888:50] When the week after, I went back, he'd died. [Camilla] Ah. [Ruby] I know, he was a nice man. [3003:
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	me back a bit later.' [2888:50] When the week after, I went back, he'd died. [Camilla] Ah. [Ruby] I know, he was a nice man. [3003:40] Ruby Friday: the matron Midlin and she said 'he got blind' and they wanted to do [3120:20] Ruby Friday: something to his eye. No they couldn't help him
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	[Ruby] I know, he was a nice man. [3003:40] Ruby Friday: the matron Midlin and she said 'he got blind' and they wanted to do [3120:20] Ruby Friday: something to his eye. No they couldn't help him I guess. He died in old Cooktown Hospital [3254:20] Ruby Friday: What, [3417:30] Ruby Frid
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	anted to do [3120:20] Ruby Friday: something to his eye. No they couldn't help him I guess. He died in old Cooktown Hospital [3254:20] Ruby Friday: What, [3417:30] Ruby Friday: today? [3432:40] Ruby Friday: [Camilla] Mm. [Ruby] Yeah, round about then. Very sad, yeah. He died. [3548:10]
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	iday: something to his eye. No they couldn't help him I guess. He died in old Cooktown Hospital [3254:20] Ruby Friday: What, [3417:30] Ruby Friday: today? [3432:40] Ruby Friday: [Camilla] Mm. [Ruby] Yeah, round about then. Very sad, yeah. He died. [3548:10] Ruby Friday: died. [3549:40]
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	they couldn't help him I guess. He died in old Cooktown Hospital [3254:20] Ruby Friday: What, [3417:30] Ruby Friday: today? [3432:40] Ruby Friday: [Camilla] Mm. [Ruby] Yeah, round about then. Very sad, yeah. He died. [3548:10] Ruby Friday: died. [3549:40] When we went back and looking
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	, [3417:30] Ruby Friday: today? [3432:40] Ruby Friday: [Camilla] Mm. [Ruby] Yeah, round about then. Very sad, yeah. He died. [3548:10] Ruby Friday: died. [3549:40] When we went back and looking for him, but he's already gone. [Camilla] Yeah. [Ruby] But he was travelling [3674:50] Ruby
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	: died. [3549:40] When we went back and looking for him, but he's already gone. [Camilla] Yeah. [Ruby] But he was travelling [3674:50] Ruby Friday: from right down [Evrardy?]. Come up, visit us, was the last war. [3763:30] Ruby Friday: war [..] [3780:50] [Camilla] The last? [Ruby] The
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	] Yeah. [Ruby] But he was travelling [3674:50] Ruby Friday: from right down [Evrardy?]. Come up, visit us, was the last war. [3763:30] Ruby Friday: war [..] [3780:50] [Camilla] The last? [Ruby] The last World War. [Camilla] World War, aha. [Ruby] Yeah, the last World War. [3892:40] Ru
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	ar [..] [3780:50] [Camilla] The last? [Ruby] The last World War. [Camilla] World War, aha. [Ruby] Yeah, the last World War. [3892:40] Ruby Friday: We were in [bed]..time they grabbed some uh [4033:10] Ruby Friday: from out [Colmley?] somewhere, and they brought them in, and [4144:40]
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	Camilla] World War, aha. [Ruby] Yeah, the last World War. [3892:40] Ruby Friday: We were in [bed]..time they grabbed some uh [4033:10] Ruby Friday: from out [Colmley?] somewhere, and they brought them in, and [4144:40] Ruby Friday: locked them up in a, Cooktown, little jail or somethin
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	were in [bed]..time they grabbed some uh [4033:10] Ruby Friday: from out [Colmley?] somewhere, and they brought them in, and [4144:40] Ruby Friday: locked them up in a, Cooktown, little jail or something, [4274:10] where the new hospital is. [Camilla] Right? [Ruby] That's what I believ
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	n a, Cooktown, little jail or something, [4274:10] where the new hospital is. [Camilla] Right? [Ruby] That's what I believe. [4346:09] Ruby Friday: When I grew up, [4388:50] Ruby Friday: this fella said to me, 'Now me and my mate travel in here, cause [4510:30] Ruby Friday: of the war.
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	, [4274:10] where the new hospital is. [Camilla] Right? [Ruby] That's what I believe. [4346:09] Ruby Friday: When I grew up, [4388:50] Ruby Friday: this fella said to me, 'Now me and my mate travel in here, cause [4510:30] Ruby Friday: of the war. We had to fight and finish.' And so he
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	346:09] Ruby Friday: When I grew up, [4388:50] Ruby Friday: this fella said to me, 'Now me and my mate travel in here, cause [4510:30] Ruby Friday: of the war. We had to fight and finish.' And so he went back. He was gonna take [4622:10] us money to take a bit, but Mum, my Mum, was kee
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	ning with mum [4939:00] and my stepfather. [Camilla] She didn't want to let, let you go? [Ruby] No, no, that what I said to [5066:20] Ruby Friday: keep on running away, running away, running away. Used to keep me hiding me away, hiding me till I was [5156:20] 15, 16. [Camilla] Hmm. [R
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	away, hiding me till I was [5156:20] 15, 16. [Camilla] Hmm. [Ruby] And it's sad. [Camilla] Yep. [Ruby] That's not marriage. [5262:50] Ruby Friday: [?] miles away, sometime I think. [Camilla laughs] Yeah. [Ruby] Good time or bad time. Nothing to worries me. [Camilla] Hmm. [5408:20] Rub
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	[?] miles away, sometime I think. [Camilla laughs] Yeah. [Ruby] Good time or bad time. Nothing to worries me. [Camilla] Hmm. [5408:20] Ruby Friday: [Ruby] It's better when you stay on your Mum's side, 'cause you know Mum's family. You know where you were born [5524:00] Ruby Friday: and
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	Ruby Friday: [Ruby] It's better when you stay on your Mum's side, 'cause you know Mum's family. You know where you were born [5524:00] Ruby Friday: and where you come from. I reckon it make it a bit easier for me . [5618:10] [Camilla] Yeah, otherwise you'd be over, what, in America? [l
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	t. [Camilla] You don't know whether he is still alive? [5841:00] No? [Ruby] Yeah That's what I think and the old fellow died [5905:50] Ruby Friday: when I went back and looking for him, and Matron [Middlin?] told me that he'd gone. [6025:40] So you know we spend was. A few of [6140:20]
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	I went back and looking for him, and Matron [Middlin?] told me that he'd gone. [6025:40] So you know we spend was. A few of [6140:20] Ruby Friday: off him and I said, nah. [tape noise] [Camilla] Hmm. [Ruby] Never heard from him. [6254:00] Ruby Friday: And when he there, he used to rem
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	spend was. A few of [6140:20] Ruby Friday: off him and I said, nah. [tape noise] [Camilla] Hmm. [Ruby] Never heard from him. [6254:00] Ruby Friday: And when he there, he used to remind me [6274:40] Ruby Friday: of him. So he reckons he was a nice lookin fella. [12 ..foot.] blonde [6403
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	nah. [tape noise] [Camilla] Hmm. [Ruby] Never heard from him. [6254:00] Ruby Friday: And when he there, he used to remind me [6274:40] Ruby Friday: of him. So he reckons he was a nice lookin fella. [12 ..foot.] blonde [6403:30] Ruby Friday: fella, and nice looking ginger-headed one, yo
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	he there, he used to remind me [6274:40] Ruby Friday: of him. So he reckons he was a nice lookin fella. [12 ..foot.] blonde [6403:30] Ruby Friday: fella, and nice looking ginger-headed one, you know, hair. He [6528:30] Ruby Friday: had really curly hair. And I said, never, no. [Camill
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	nice lookin fella. [12 ..foot.] blonde [6403:30] Ruby Friday: fella, and nice looking ginger-headed one, you know, hair. He [6528:30] Ruby Friday: had really curly hair. And I said, never, no. [Camilla laughs] [6662:20] [Camilla] So do you know when you were born? [Ruby] That's what I
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	eah. You were born in Rossville? [Ruby] Yes. [6996:20] [Camilla] Yeah. [Ruby] I just wanted to go and ask them for a ticket. [7084:00] Ruby Friday: You know, to let me know and all of them. I told Sister one day, 'Sister, how [7216:10] my age and all that, eh?' They put in a different,
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	[7216:10] my age and all that, eh?' They put in a different, different age. [Camilla] Oh, in the clinic, here? [Ruby] Yeah. [7326:40] Ruby Friday: And they said that someone might have told him. [7473:20] Ruby Friday: A couple of people still remember. They say, 'Oh, [7592:40] Bowman'
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	age. [Camilla] Oh, in the clinic, here? [Ruby] Yeah. [7326:40] Ruby Friday: And they said that someone might have told him. [7473:20] Ruby Friday: A couple of people still remember. They say, 'Oh, [7592:40] Bowman's still alive, might be able to catch up with him'. [Camilla] He's in C
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	nstown]? [Camilla] Oh, that Wilma Watkins. [8265:20] Yeah. [Ruby] She was a bit older than myself, but we she was, you know, [8378:20] Ruby Friday: a happy girl. She used to, we used to play and play. We used to go run around [8494:10] Ruby Friday: forever and play. [8530:50] Ruby Frid
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	t we she was, you know, [8378:20] Ruby Friday: a happy girl. She used to, we used to play and play. We used to go run around [8494:10] Ruby Friday: forever and play. [8530:50] Ruby Friday: And she got a sister called Louie, Louie, um, Louie [Glitton?]. [8800:40] Louie [Glitton?] and he
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	iday: a happy girl. She used to, we used to play and play. We used to go run around [8494:10] Ruby Friday: forever and play. [8530:50] Ruby Friday: And she got a sister called Louie, Louie, um, Louie [Glitton?]. [8800:40] Louie [Glitton?] and herself. [Camilla] [Glitton?]? [Ruby] Yeah,
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	le, her brother? [Ruby] Yes, the family Jim. [9537:00] [Camilla] Yeah, he was living around Home Rule, wasn't he? [Ruby] Mm. [9621:40] Ruby Friday: [.around there..] When I was big. I was about 10. I remember we used [9756:20] to visit him. When he died, we bury him in Rossville. He up
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	re. A little baby. [9985:40] Mum miscarried. Mummy miscarried. [Camilla] She lost a baby there? [Ruby] Yeah, a little baby. [10075:20] Ruby Friday: a new baby. And days. Too much and one wish be to. [10210:00] Ruby Friday: [.Lily..]walking [10218:30] a good morning then you will come.
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	lost a baby there? [Ruby] Yeah, a little baby. [10075:20] Ruby Friday: a new baby. And days. Too much and one wish be to. [10210:00] Ruby Friday: [.Lily..]walking [10218:30] a good morning then you will come. He gave you no use to walk around you know Chris [10331:10] Ruby Friday: S
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	by Friday: [.Lily..]walking [10218:30] a good morning then you will come. He gave you no use to walk around you know Chris [10331:10] Ruby Friday: Shirt on. [10350:30] Ruby Friday: And we used to go and tell him, 'Grandfather, you have to put your trousers on.' [Camilla laughs] And he
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	:30] a good morning then you will come. He gave you no use to walk around you know Chris [10331:10] Ruby Friday: Shirt on. [10350:30] Ruby Friday: And we used to go and tell him, 'Grandfather, you have to put your trousers on.' [Camilla laughs] And he used to say 'no'. [10467:30] Ruby
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	And we used to go and tell him, 'Grandfather, you have to put your trousers on.' [Camilla laughs] And he used to say 'no'. [10467:30] Ruby Friday: to just say. I don't know where Travis is he yes. [10613:10] Ruby Friday: [Ruby] From wild time, and they [10728:20] Ruby Friday: [...] y
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	s on.' [Camilla laughs] And he used to say 'no'. [10467:30] Ruby Friday: to just say. I don't know where Travis is he yes. [10613:10] Ruby Friday: [Ruby] From wild time, and they [10728:20] Ruby Friday: [...] you know. And we don't... never used to like wearing trousers [Camilla laugh
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	30] Ruby Friday: to just say. I don't know where Travis is he yes. [10613:10] Ruby Friday: [Ruby] From wild time, and they [10728:20] Ruby Friday: [...] you know. And we don't... never used to like wearing trousers [Camilla laughs] and she [10838:50] didn't care. Used to walk round an
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	e [10838:50] didn't care. Used to walk round and walk round. [Camilla] Didn't get cold? [Ruby] No. [Camilla] No? [Ruby] No, [10961:30] Ruby Friday: not even in winter time. Just good to walk around with no shoes just [unclean..] [11076:00] know you you sound I mean yeah we need. [11210
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	the same. Meeting and. You know [12204:50] they lifted the door full we were. And again it will vary towards the lines to [12318:40] Ruby Friday: Infinity Downline or be create more of these to leave the room. And give me [12416:00] Ruby Friday: a minute here. You mean why. I wanted
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	y towards the lines to [12318:40] Ruby Friday: Infinity Downline or be create more of these to leave the room. And give me [12416:00] Ruby Friday: a minute here. You mean why. I wanted to [12534:00] Ruby Friday: people. Who we can do the. [12658:20] Ruby Friday: Thing on [12666:10] a
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	or be create more of these to leave the room. And give me [12416:00] Ruby Friday: a minute here. You mean why. I wanted to [12534:00] Ruby Friday: people. Who we can do the. [12658:20] Ruby Friday: Thing on [12666:10] a family we believe day me that you need to know your mom took you
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	give me [12416:00] Ruby Friday: a minute here. You mean why. I wanted to [12534:00] Ruby Friday: people. Who we can do the. [12658:20] Ruby Friday: Thing on [12666:10] a family we believe day me that you need to know your mom took you to number [12794:20] dead to he just last treat ca
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	need to know your mom took you to number [12794:20] dead to he just last treat caucus not viewable on how to. Pay to hire [12909:10] Ruby Friday: me way hired me where you ran away to. Run further from us but of to shift [13020:00] Ruby Friday: information from your fridge to. Make.
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	on how to. Pay to hire [12909:10] Ruby Friday: me way hired me where you ran away to. Run further from us but of to shift [13020:00] Ruby Friday: information from your fridge to. Make. Counterman from her own money and [13133:00] Ruby Friday: window. You're [13167:50] a peach to hid
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	r from us but of to shift [13020:00] Ruby Friday: information from your fridge to. Make. Counterman from her own money and [13133:00] Ruby Friday: window. You're [13167:50] a peach to hide we always like to eat you really image Mr Strong would go to the [13281:10] over 2 months yeah.
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	like to eat you really image Mr Strong would go to the [13281:10] over 2 months yeah. Checks why he's. Made over the way [13394:30] Ruby Friday: he keeps me the way he wanted money and doing. When they [13521:00] Ruby Friday: when I grew up. And I have my own money Mr Levy said to
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	yeah. Checks why he's. Made over the way [13394:30] Ruby Friday: he keeps me the way he wanted money and doing. When they [13521:00] Ruby Friday: when I grew up. And I have my own money Mr Levy said to me. [13647:40] Ruby Friday: He gave the room in a bush and staying in the bush f
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	he wanted money and doing. When they [13521:00] Ruby Friday: when I grew up. And I have my own money Mr Levy said to me. [13647:40] Ruby Friday: He gave the room in a bush and staying in the bush for [13701:20] Ruby Friday: a while you were actually east Maine getting here negotia
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	nd I have my own money Mr Levy said to me. [13647:40] Ruby Friday: He gave the room in a bush and staying in the bush for [13701:20] Ruby Friday: a while you were actually east Maine getting here negotiating Ianto we know what [13802:30] Ruby Friday: they tell of the if you will. Th
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	g in the bush for [13701:20] Ruby Friday: a while you were actually east Maine getting here negotiating Ianto we know what [13802:30] Ruby Friday: they tell of the if you will. Their daughter would cure show you the name of the [13918:10] Ruby Friday: writing. Into it. Taking money
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	anto we know what [13802:30] Ruby Friday: they tell of the if you will. Their daughter would cure show you the name of the [13918:10] Ruby Friday: writing. Into it. Taking money getting high we used [14034:50] Ruby Friday: to keep me busy telling me to really play games so thanks Ru
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	daughter would cure show you the name of the [13918:10] Ruby Friday: writing. Into it. Taking money getting high we used [14034:50] Ruby Friday: to keep me busy telling me to really play games so thanks Russ asking for something [14138:00] but they still hiding me away from. Meet
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	o get started here with only [14366:20] men where you can decide when to use to me when you're in line come from one thing [14467:50] Ruby Friday: come with a track to be that come along with [14512:40] a truncated big piece of oh you're the man. With her own reach Moncrief Yeah my
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	ack to be that come along with [14512:40] a truncated big piece of oh you're the man. With her own reach Moncrief Yeah my [14616:40] Ruby Friday: mom's cousin rather than you you think you know they don't have time I wish you'd [14713:00] Ruby Friday: ran home for the Navy to come t
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	Moncrief Yeah my [14616:40] Ruby Friday: mom's cousin rather than you you think you know they don't have time I wish you'd [14713:00] Ruby Friday: ran home for the Navy to come to them grave mention me in the hotel to bring man to [14812:40] Ruby Friday: go and. Get me the nice to k
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	e I wish you'd [14713:00] Ruby Friday: ran home for the Navy to come to them grave mention me in the hotel to bring man to [14812:40] Ruby Friday: go and. Get me the nice to know. You taught me to [14927:00] Ruby Friday: bring me Lani and drove me to long and you not [14978:30] Ruby
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	m grave mention me in the hotel to bring man to [14812:40] Ruby Friday: go and. Get me the nice to know. You taught me to [14927:00] Ruby Friday: bring me Lani and drove me to long and you not [14978:30] Ruby Friday: a thing to. Take me home we have been here for. A. [15090:20] Fun
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	go and. Get me the nice to know. You taught me to [14927:00] Ruby Friday: bring me Lani and drove me to long and you not [14978:30] Ruby Friday: a thing to. Take me home we have been here for. A. [15090:20] Funeral Day we went and visited very. Well you see [15178:30] a cross trai
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	up you know I know I have brown. I show [15625:20] you you get you 2 for one day yeah de girl Me Oh Harry Harry shifting. [15767:10] Ruby Friday: To New York which will run for. Nearly rush. [15895:30] For my family go. Mom used to be 99 their mom used to going to tank stage one [1
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	d to going to tank stage one [16012:10] show and we for one you would get on Cooktown can you not and sometimes rears just [16125:40] Ruby Friday: a wee one. Would have to do to. [16290:40] Ruby Friday: So heading on. This day to day meeting that. They were in you would [16411:10] Ru
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	one you would get on Cooktown can you not and sometimes rears just [16125:40] Ruby Friday: a wee one. Would have to do to. [16290:40] Ruby Friday: So heading on. This day to day meeting that. They were in you would [16411:10] Ruby Friday: need 3 he could marry to procreate. Yeah I'm
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	wee one. Would have to do to. [16290:40] Ruby Friday: So heading on. This day to day meeting that. They were in you would [16411:10] Ruby Friday: need 3 he could marry to procreate. Yeah I'm. [16532:50] Going to shine to which he paces the Kaddish to humiliate Troy [16640:50] Ruby
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	: need 3 he could marry to procreate. Yeah I'm. [16532:50] Going to shine to which he paces the Kaddish to humiliate Troy [16640:50] Ruby Friday: humanity to man or fix. Homework or 6 for the. [16753:30] Ruby Friday: Different love. Mom which says that when Mother heard of it he's
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	ne to which he paces the Kaddish to humiliate Troy [16640:50] Ruby Friday: humanity to man or fix. Homework or 6 for the. [16753:30] Ruby Friday: Different love. Mom which says that when Mother heard of it he's Ok very [16870:40] Ruby Friday: hard fish to you know who is his you kn
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	. Homework or 6 for the. [16753:30] Ruby Friday: Different love. Mom which says that when Mother heard of it he's Ok very [16870:40] Ruby Friday: hard fish to you know who is his you know and she died. She married [16964:10] a younger sister don't you know these haha I know you kne
transcript	resources/oral-histories/OH55_20_Ruby_Friday.md	Friday	Friday	you know and she died. She married [16964:10] a younger sister don't you know these haha I know you knew. That Harry and [17079:40] Ruby Friday: early signs he did. It To were Harry and here just [17192:40] Ruby Friday: for Harry Parrish Harry. Because Harry. Wished he. [17319:30]
